city,date,max_temp_c,min_temp_c,avg_temp_c,max_wind_kph,total_precip_mm,total_snow_cm,avg_humidity,uv,chance_of_rain,chance_of_snow,condition,yd_condition,visibility_km,sunrise,sunset,pressure_mb,pressure_diff_mb
Valdivia,2025-01-12,25.3,10.9,18.0,17.9,0.1,0.0,67,10.6,100,0,Nublado,Nublado,9.3,06:39 AM,09:23 PM,1013.33,6.0
Valdivia,2025-01-13,22.4,8.2,14.8,13.7,0.0,0.0,63,10.6,0,0,Nublado,Nublado,8.8,06:40 AM,09:23 PM,1017.75,4.0
Valdivia,2025-01-14,18.6,8.7,13.2,10.1,12.2,0.0,66,7.9,100,0,Lluvia,Nublado,10.0,06:41 AM,09:23 PM,1015.5,3.0
Valdivia,2025-01-15,20.6,10.2,15.3,11.9,4.1,0.0,83,6.9,100,0,Lluvia,Lluvia,5.8,06:43 AM,09:22 PM,1015.79,7.0
Valdivia,2025-01-16,22.1,7.8,14.4,13.7,0.0,0.0,70,7.0,0,0,Nublado,Lluvia,7.5,06:44 AM,09:22 PM,1018.71,3.0
Valdivia,2025-01-17,22.6,8.3,14.6,14.0,0.0,0.0,68,10.2,0,0,Soleado,Nublado,9.0,06:45 AM,09:21 PM,1019.92,3.0
Valdivia,2025-01-18,24.8,7.0,15.7,11.3,0.0,0.0,62,10.2,0,0,Nublado,Soleado,8.8,06:46 AM,09:21 PM,1021.12,4.0
Valdivia,2025-01-19,26.2,7.9,16.2,10.8,0.0,0.0,66,10.6,0,0,Nublado,Nublado,9.2,06:47 AM,09:20 PM,1018.88,7.0
Valdivia,2025-01-20,24.1,9.7,16.8,11.2,0.3,0.0,67,10.4,100,0,Nublado,Nublado,10.0,06:48 AM,09:19 PM,1013.04,4.0
Valdivia,2025-01-21,23.6,10.1,17.2,13.3,0.1,0.0,73,8.7,100,0,Lluvia,Nublado,8.2,06:50 AM,09:19 PM,1014.04,4.0
Valdivia,2025-01-22,21.6,7.1,14.0,11.2,2.58,0.0,76,8.5,100,0,Nublado,Lluvia,7.4,06:51 AM,09:18 PM,1015.58,3.0
Valdivia,2025-01-23,19.7,12.6,15.1,11.5,15.92,0.0,81,5.2,100,0,Lluvia,Nublado,7.8,06:52 AM,09:17 PM,1017.33,6.0
Valdivia,2025-01-24,22.2,7.6,14.7,12.2,0.0,0.0,73,10.1,0,0,Nublado,Lluvia,8.0,06:53 AM,09:17 PM,1019.08,4.0
Valdivia,2025-01-25,26.0,7.8,16.7,9.7,0.0,0.0,67,9.9,0,0,Nublado,Nublado,8.8,06:54 AM,09:16 PM,1016.79,5.0
Valdivia,2025-01-26,22.3,10.3,16.0,16.3,1.3,0.0,74,10.1,100,0,Nublado,Nublado,7.5,06:56 AM,09:15 PM,1013.96,3.0
Valdivia,2025-01-27,21.6,9.6,15.1,13.1,0.0,0.0,69,9.8,0,0,Nublado,Nublado,6.7,06:57 AM,09:14 PM,1017.12,4.0
Valdivia,2025-01-28,26.2,6.8,16.0,10.1,0.0,0.0,63,9.5,0,0,Soleado,Nublado,9.3,06:58 AM,09:13 PM,1015.67,5.0
Valdivia,2025-01-29,28.9,8.0,17.0,11.2,0.0,0.0,63,9.4,0,0,Soleado,Soleado,9.0,06:59 AM,09:13 PM,1014.08,5.0
Valdivia,2025-01-30,24.2,8.2,15.2,15.0,0.0,0.0,72,9.5,0,0,Nublado,Soleado,7.0,07:00 AM,09:12 PM,1014.46,5.0
Valdivia,2025-01-31,24.0,9.3,15.4,10.4,0.18,0.0,71,8.9,100,0,Lluvia,Nublado,9.0,07:02 AM,09:11 PM,1015.29,3.0
Valdivia,2025-02-01,22.8,7.6,14.7,16.9,0.0,0.0,65,9.6,0,0,Soleado,Lluvia,9.3,07:03 AM,09:10 PM,1013.21,5.0
Valdivia,2025-02-02,18.3,7.6,12.9,10.0,3.2,0.0,84,3.2,100,0,Lluvia,Soleado,5.5,07:04 AM,09:09 PM,1013.96,2.0
Valdivia,2025-02-03,19.0,6.3,13.1,13.7,0.0,0.0,71,9.9,0,0,Nublado,Lluvia,7.5,07:05 AM,09:08 PM,1015.79,5.0
Valdivia,2025-02-04,25.8,8.3,16.5,10.9,0.0,0.0,67,9.7,0,0,Nublado,Nublado,7.3,07:07 AM,09:07 PM,1014.5,6.0
Valdivia,2025-02-05,21.9,9.8,15.4,15.5,2.4,0.0,79,4.7,100,0,Lluvia,Nublado,7.1,07:08 AM,09:06 PM,1014.75,3.0
Valdivia,2025-02-06,23.5,7.9,15.7,11.5,0.0,0.0,72,9.6,0,0,Nublado,Lluvia,6.8,07:09 AM,09:04 PM,1015.46,3.0
Valdivia,2025-02-07,25.1,9.6,16.5,13.0,0.0,0.0,67,9.1,0,0,Soleado,Nublado,9.7,07:10 AM,09:03 PM,1014.25,5.0
Valdivia,2025-02-08,27.0,9.8,17.4,12.1,0.0,0.0,68,9.4,0,0,Nublado,Soleado,6.8,07:12 AM,09:02 PM,1017.5,4.0
Valdivia,2025-02-09,30.5,9.1,18.7,13.0,0.0,0.0,59,9.2,0,0,Nublado,Nublado,9.7,07:13 AM,09:01 PM,1013.42,7.0
Valdivia,2025-02-10,21.3,12.7,17.0,16.7,0.0,0.0,66,9.2,0,0,Nublado,Nublado,9.2,07:14 AM,09:00 PM,1017.96,6.0
Valdivia,2025-02-11,21.9,7.2,15.0,10.8,0.0,0.0,64,8.9,0,0,Nublado,Nublado,8.4,07:15 AM,08:59 PM,1017.29,4.0
Valdivia,2025-02-12,24.2,8.5,15.4,14.8,0.0,0.0,63,8.7,0,0,Nublado,Nublado,8.1,07:16 AM,08:57 PM,1017.17,4.0
Valdivia,2025-02-13,23.4,8.3,14.2,12.6,0.0,0.0,73,9.0,0,0,Nublado,Nublado,7.2,07:18 AM,08:56 PM,1016.96,4.0
Valdivia,2025-02-14,21.5,6.2,13.4,13.3,0.0,0.0,79,6.1,0,0,Nublado,Nublado,6.8,07:19 AM,08:55 PM,1018.33,3.0
Valdivia,2025-02-15,21.6,7.2,13.7,12.2,0.0,0.0,76,8.1,0,0,Nublado,Nublado,6.7,07:20 AM,08:53 PM,1015.79,3.0
Valdivia,2025-02-16,21.0,6.8,13.7,13.3,0.0,0.0,75,8.1,0,0,Nublado,Nublado,6.8,07:21 AM,08:52 PM,1017.75,3.0
Valdivia,2025-02-17,24.4,8.6,15.8,14.4,0.0,0.0,60,8.4,0,0,Nublado,Nublado,7.9,07:22 AM,08:51 PM,1020.08,4.0
Valdivia,2025-02-18,27.1,9.6,17.5,17.3,0.0,0.0,61,8.2,0,0,Nublado,Nublado,9.7,07:24 AM,08:49 PM,1015.46,10.0
Valdivia,2025-02-19,24.2,10.4,15.6,12.1,0.0,0.0,69,8.3,0,0,Nublado,Nublado,8.8,07:25 AM,08:48 PM,1011.88,5.0
Valdivia,2025-02-20,21.1,8.6,14.1,12.6,0.0,0.0,77,7.2,0,0,Nublado,Nublado,6.0,07:26 AM,08:47 PM,1015.42,3.0
Valdivia,2025-02-21,23.7,6.7,14.2,12.6,0.0,0.0,72,8.1,0,0,Nublado,Nublado,6.3,07:27 AM,08:45 PM,1016.46,3.0
Valdivia,2025-02-22,23.4,9.7,16.0,17.2,0.1,0.0,78,3.5,100,0,Nublado,Nublado,6.3,07:28 AM,08:44 PM,1016.17,2.0
Valdivia,2025-02-23,21.5,12.3,17.1,9.0,5.8,0.0,88,1.6,100,0,Lluvia,Nublado,3.7,07:29 AM,08:42 PM,1015.88,2.0
Valdivia,2025-02-24,23.3,9.3,14.8,13.0,0.0,0.0,77,7.2,0,0,Nublado,Lluvia,5.7,07:31 AM,08:41 PM,1017.25,2.0
Valdivia,2025-02-25,24.4,8.2,15.4,13.1,0.0,0.0,71,7.6,0,0,Nublado,Nublado,7.7,07:32 AM,08:39 PM,1017.12,4.0
Valdivia,2025-02-26,26.5,9.1,17.0,9.4,0.0,0.0,67,7.6,0,0,Nublado,Nublado,7.7,07:33 AM,08:38 PM,1015.79,7.0
Valdivia,2025-02-27,21.9,10.6,14.9,6.2,2.58,0.0,92,2.6,100,0,Lluvia,Nublado,7.4,07:34 AM,08:36 PM,1012.5,2.0
Valdivia,2025-02-28,16.7,13.6,15.0,6.1,9.82,0.0,95,1.1,100,0,Lluvia,Lluvia,7.6,07:35 AM,08:35 PM,1011.04,2.0
Valdivia,2025-03-01,21.4,9.2,15.0,10.1,0.0,0.0,75,5.4,0,0,Nublado,Lluvia,6.8,07:36 AM,08:33 PM,1013.54,3.0
Valdivia,2025-03-02,18.7,7.3,13.2,20.8,15.9,0.0,86,3.7,100,0,Lluvia,Nublado,8.6,07:37 AM,08:32 PM,1013.17,4.0
Valdivia,2025-03-03,20.1,10.4,14.8,10.8,3.0,0.0,82,4.1,100,0,Lluvia,Lluvia,7.2,07:38 AM,08:30 PM,1016.12,2.0
Valdivia,2025-03-04,19.4,8.8,14.0,24.3,8.2,0.0,89,1.1,100,0,Lluvia,Lluvia,4.2,07:40 AM,08:29 PM,1013.25,5.0
Valdivia,2025-03-05,23.8,11.8,16.3,11.7,0.0,0.0,79,6.0,0,0,Nublado,Lluvia,6.2,07:41 AM,08:27 PM,1010.33,6.0
Valdivia,2025-03-06,16.2,12.2,14.3,14.4,37.7,0.0,96,1.0,100,0,Lluvia,Nublado,5.8,07:42 AM,08:26 PM,1010.25,7.0
Valdivia,2025-03-07,16.6,8.8,13.3,19.1,16.4,0.0,85,3.4,100,0,Lluvia,Lluvia,8.0,07:43 AM,08:24 PM,1018.92,14.0
Valdivia,2025-03-08,19.7,5.5,11.8,12.6,0.0,0.0,70,6.4,0,0,Nublado,Lluvia,6.8,07:44 AM,08:23 PM,1026.08,5.0
Valdivia,2025-03-09,23.0,4.5,13.1,11.2,0.0,0.0,68,6.1,0,0,Nublado,Nublado,8.2,07:45 AM,08:21 PM,1020.96,8.0
Valdivia,2025-03-10,18.5,8.7,13.3,11.8,1.0,0.0,76,6.3,100,0,Lluvia,Nublado,9.3,07:46 AM,08:20 PM,1020.54,6.0
Valdivia,2025-03-11,21.8,4.3,11.9,13.0,0.0,0.0,67,5.9,0,0,Nublado,Lluvia,8.5,07:47 AM,08:18 PM,1021.5,5.0
Valdivia,2025-03-12,25.4,5.3,14.1,7.9,0.0,0.0,68,5.8,0,0,Nublado,Nublado,8.5,07:48 AM,08:16 PM,1019.38,6.0
Valdivia,2025-03-13,21.5,8.3,14.9,13.1,0.0,0.0,69,5.9,0,0,Nublado,Nublado,10.0,07:49 AM,08:15 PM,1016.75,5.0
Valdivia,2025-03-14,21.6,6.7,12.9,7.2,0.0,0.0,74,5.7,0,0,Nublado,Nublado,8.1,07:50 AM,08:13 PM,1014.42,4.0
Valdivia,2025-03-15,21.7,6.9,12.7,9.0,0.0,0.0,73,5.5,0,0,Nublado,Nublado,8.9,07:51 AM,08:12 PM,1017.54,4.0
Valdivia,2025-03-16,21.2,6.4,12.4,9.4,0.0,0.0,74,5.4,0,0,Soleado,Nublado,8.7,07:52 AM,08:10 PM,1020.67,3.0
Valdivia,2025-03-17,22.2,7.5,13.4,10.4,0.0,0.0,79,5.5,0,0,Nublado,Soleado,6.4,07:53 AM,08:08 PM,1022.21,2.0
Valdivia,2025-03-18,24.4,8.1,14.3,7.6,0.0,0.0,73,5.0,0,0,Nublado,Nublado,6.3,07:54 AM,08:07 PM,1018.42,9.0
Valdivia,2025-03-19,22.9,7.0,13.6,10.1,0.0,0.0,74,5.0,0,0,Soleado,Nublado,7.8,07:55 AM,08:05 PM,1016.04,3.0
Valdivia,2025-03-20,23.9,10.7,15.6,11.5,0.0,0.0,83,3.1,0,0,Nublado,Soleado,4.8,07:56 AM,08:04 PM,1016.42,3.0
Valdivia,2025-03-21,21.0,12.9,15.9,10.3,0.1,0.0,82,3.6,100,0,Lluvia,Nublado,7.3,07:57 AM,08:02 PM,1018.21,3.0
Valdivia,2025-03-22,19.5,6.4,12.1,14.0,0.0,0.0,64,4.7,0,0,Nublado,Lluvia,8.5,07:58 AM,08:01 PM,1018.54,4.0
Valdivia,2025-03-23,21.7,7.5,13.7,13.4,0.0,0.0,57,4.6,0,0,Soleado,Nublado,10.0,07:59 AM,07:59 PM,1019.71,4.0
Valdivia,2025-03-24,25.1,6.6,14.4,9.0,0.0,0.0,55,4.5,0,0,Nublado,Soleado,10.0,08:00 AM,07:57 PM,1016.21,8.0
Valdivia,2025-03-25,27.5,8.1,15.2,11.0,0.0,0.0,62,4.4,0,0,Soleado,Nublado,10.0,08:01 AM,07:56 PM,1012.04,5.0
Valdivia,2025-03-26,19.9,9.8,13.8,15.7,0.0,0.0,81,4.5,0,0,Nublado,Soleado,7.7,08:02 AM,07:54 PM,1013.5,4.0
Valdivia,2025-03-27,17.6,11.3,13.8,9.4,0.6,0.0,80,0.9,100,0,Lluvia,Nublado,10.0,08:03 AM,07:53 PM,1015.04,5.0
Valdivia,2025-03-28,20.3,8.9,14.0,8.7,1.3,0.0,81,2.4,100,0,Lluvia,Lluvia,6.4,08:04 AM,07:51 PM,1015.42,6.0
Valdivia,2025-03-29,13.9,8.4,11.4,17.5,31.0,0.0,96,0.9,100,0,Lluvia,Lluvia,5.0,08:05 AM,07:49 PM,1008.21,7.0
Valdivia,2025-03-30,14.9,5.8,9.6,10.1,02.02,0.0,86,2.4,100,0,Lluvia,Lluvia,5.5,08:06 AM,07:48 PM,1020.83,13.0
Valdivia,2025-03-31,16.9,5.0,9.7,9.4,0.06,0.0,77,3.6,45,0,Niebla,Lluvia,6.8,08:07 AM,07:46 PM,1024.92,5.0
Valdivia,2025-04-01,17.5,4.7,10.1,9.4,0.0,0.0,80,3.3,0,0,Nublado,Niebla,5.8,08:08 AM,07:45 PM,1019.42,5.0
Valdivia,2025-04-02,14.3,6.7,10.4,5.8,2.7,0.0,88,0.5,100,0,Lluvia,Nublado,7.0,08:09 AM,07:43 PM,1019.71,2.0
Valdivia,2025-04-03,20.7,7.9,12.5,9.0,0.1,0.0,71,3.6,100,0,Nublado,Lluvia,8.5,08:10 AM,07:42 PM,1021.25,4.0
Valdivia,2025-04-04,21.1,3.8,11.2,8.6,0.0,0.0,60,3.4,0,0,Nublado,Nublado,10.0,08:11 AM,07:40 PM,1016.0,6.0
Valdivia,2025-04-05,23.2,5.8,12.6,4.3,0.0,0.0,56,3.2,0,0,Nublado,Nublado,10.0,08:12 AM,07:38 PM,1013.88,2.0
Valdivia,2025-04-06,22.1,6.5,12.0,11.5,0.0,0.0,72,3.6,0,0,Soleado,Nublado,8.7,07:13 AM,06:36 PM,1017.75,6.0
Valdivia,2025-04-07,21.9,7.9,13.6,5.8,0.0,0.0,75,3.1,0,0,Nublado,Soleado,7.2,07:14 AM,06:35 PM,1018.29,4.0
Valdivia,2025-04-08,20.0,6.6,11.9,8.6,0.0,0.0,79,3.5,0,0,Nublado,Nublado,5.4,07:15 AM,06:33 PM,1013.5,5.0
Valdivia,2025-04-09,19.7,8.7,13.1,9.7,13.6,0.0,83,0.8,100,0,Lluvia,Nublado,5.4,07:16 AM,06:32 PM,1012.08,4.0
Valdivia,2025-04-10,13.4,9.3,11.4,17.2,12.3,0.0,96,0.7,100,0,Lluvia,Lluvia,8.0,07:17 AM,06:30 PM,1015.58,10.0
Valdivia,2025-04-11,13.6,7.3,10.0,8.3,3.2,0.0,91,1.0,100,0,Lluvia,Lluvia,7.1,07:18 AM,06:29 PM,1020.79,4.0
Valdivia,2025-04-12,14.2,5.5,9.3,3.2,0.0,0.0,86,2.1,0,0,Nublado,Lluvia,6.4,07:19 AM,06:27 PM,1022.21,4.0
Valdivia,2025-04-13,15.7,5.2,9.8,4.3,5.2,0.0,86,1.2,100,0,Lluvia,Nublado,5.5,07:20 AM,06:26 PM,1017.58,7.0
Valdivia,2025-04-14,14.0,7.9,10.6,11.5,24.6,0.0,96,0.5,100,0,Lluvia,Lluvia,4.5,07:21 AM,06:24 PM,1015.79,6.0
Valdivia,2025-04-15,15.8,8.7,11.1,7.6,0.3,0.0,87,1.6,100,0,Lluvia,Lluvia,5.9,07:22 AM,06:23 PM,1018.46,5.0
Valdivia,2025-04-16,15.8,8.5,11.1,10.4,10.2,0.0,91,0.6,100,0,Lluvia,Lluvia,6.8,07:23 AM,06:21 PM,1016.5,3.0
Valdivia,2025-04-17,15.2,6.5,9.9,9.4,1.6,0.0,87,1.6,100,0,Lluvia,Lluvia,4.8,07:24 AM,06:20 PM,1019.83,5.0
Valdivia,2025-04-18,15.9,3.7,8.8,13.4,0.0,0.0,82,2.4,0,0,Nublado,Lluvia,6.0,07:25 AM,06:19 PM,1020.92,5.0
Valdivia,2025-04-19,18.0,3.8,8.9,4.7,0.0,0.0,81,2.5,0,0,Nublado,Nublado,6.2,07:26 AM,06:17 PM,1016.58,5.0
Valdivia,2025-04-20,16.2,4.2,9.1,7.6,6.5,0.0,83,2.3,100,0,Lluvia,Nublado,7.3,07:27 AM,06:16 PM,1014.88,2.0
Valdivia,2025-04-21,13.1,8.8,11.3,10.8,22.8,0.0,99,0.3,100,0,Lluvia,Lluvia,6.0,07:28 AM,06:14 PM,1013.17,4.0
Valdivia,2025-04-22,15.3,12.0,13.8,19.3,45.3,0.0,99,0.3,100,0,Lluvia,Lluvia,7.4,07:29 AM,06:13 PM,1011.79,6.0
Valdivia,2025-04-23,18.2,10.7,13.7,2.5,0.2,0.0,95,0.5,100,0,Nublado,Lluvia,4.3,07:30 AM,06:12 PM,1015.12,2.0
Valdivia,2025-04-24,15.8,10.0,12.3,24.1,19.3,0.0,94,0.4,100,0,Lluvia,Nublado,5.2,07:31 AM,06:10 PM,1010.0,10.0
Valdivia,2025-04-25,12.1,6.0,9.4,19.5,4.7,0.0,90,0.6,100,0,Lluvia,Lluvia,8.6,07:32 AM,06:09 PM,1012.67,15.0
Valdivia,2025-04-26,13.6,5.1,9.1,8.4,0.1,0.0,86,0.8,100,0,Lluvia,Lluvia,6.8,07:33 AM,06:08 PM,1022.58,2.0
Valdivia,2025-04-27,15.3,5.6,9.6,7.2,0.0,0.0,87,1.4,0,0,Nublado,Lluvia,4.8,07:34 AM,06:06 PM,1022.75,3.0
Valdivia,2025-04-28,15.4,5.7,9.3,6.1,0.0,0.0,87,1.8,0,0,Nublado,Nublado,5.2,07:35 AM,06:05 PM,1019.21,5.0
Valdivia,2025-04-29,15.5,4.1,8.5,3.2,0.0,0.0,86,1.6,0,0,Nublado,Nublado,5.0,07:36 AM,06:04 PM,1017.25,3.0
Valdivia,2025-04-30,15.7,5.8,9.4,14.4,13.65,0.0,88,1.5,100,0,Lluvia,Nublado,6.3,07:37 AM,06:03 PM,1012.58,6.0
Valdivia,2025-05-01,12.8,7.3,9.6,19.5,6.4,0.0,94,0.4,100,0,Lluvia,Lluvia,4.6,07:38 AM,06:02 PM,1018.33,11.0
Valdivia,2025-05-02,12.7,8.3,9.7,7.8,4.6,0.0,91,0.3,100,0,Lluvia,Lluvia,6.2,07:39 AM,06:00 PM,1021.25,4.0
Valdivia,2025-05-03,12.5,5.4,9.3,9.4,31.4,0.0,93,0.5,100,0,Lluvia,Lluvia,6.8,07:40 AM,05:59 PM,1016.08,8.0
Valdivia,2025-05-04,13.1,3.7,7.4,3.2,0.1,0.0,88,1.3,100,0,Lluvia,Lluvia,6.0,07:41 AM,05:58 PM,1021.46,4.0
Valdivia,2025-05-05,13.7,3.1,7.7,9.1,0.0,0.0,83,1.4,0,0,Nublado,Lluvia,7.3,07:42 AM,05:57 PM,1016.92,6.0
Valdivia,2025-05-06,13.2,7.0,9.5,11.8,18.5,0.0,90,0.3,100,0,Lluvia,Nublado,6.9,07:43 AM,05:56 PM,1014.75,6.0
Valdivia,2025-05-07,13.3,5.6,9.2,11.5,0.0,0.0,93,0.3,0,0,Nublado,Lluvia,4.4,07:44 AM,05:55 PM,1011.62,6.0
Valdivia,2025-05-08,14.5,8.3,10.9,11.1,7.9,0.0,94,0.2,100,0,Lluvia,Nublado,5.8,07:45 AM,05:54 PM,1014.92,3.0
Valdivia,2025-05-09,12.3,10.2,11.6,15.6,28.7,0.0,96,0.2,100,0,Lluvia,Lluvia,5.7,07:46 AM,05:53 PM,1019.58,4.0
Valdivia,2025-05-10,17.7,9.2,12.6,6.5,0.2,0.0,92,0.7,100,0,Nublado,Lluvia,3.6,07:47 AM,05:52 PM,1019.29,5.0
Valdivia,2025-05-11,15.2,7.8,10.4,3.6,0.0,0.0,91,0.8,0,0,Nublado,Nublado,3.9,07:48 AM,05:51 PM,1016.33,4.0
Valdivia,2025-05-12,15.4,6.1,10.3,4.0,0.0,0.0,88,1.1,0,0,Nublado,Nublado,7.0,07:49 AM,05:50 PM,1017.75,3.0
Valdivia,2025-05-13,12.6,6.5,9.6,8.4,10.3,0.0,96,0.3,100,0,Lluvia,Nublado,5.6,07:50 AM,05:49 PM,1015.33,6.0
Valdivia,2025-05-14,14.6,6.4,9.2,4.7,0.2,0.0,93,0.2,100,0,Lluvia,Lluvia,3.9,07:50 AM,05:48 PM,1018.5,3.0
Valdivia,2025-05-15,14.0,6.4,10.3,8.5,1.9,0.0,92,0.3,100,0,Lluvia,Lluvia,7.8,07:51 AM,05:47 PM,1015.71,3.0
Valdivia,2025-05-16,12.5,8.7,10.8,22.7,19.2,0.0,92,0.2,100,0,Lluvia,Lluvia,7.0,07:52 AM,05:46 PM,1009.0,12.0
Valdivia,2025-05-17,12.9,7.2,9.6,27.0,29.3,0.0,84,0.2,100,0,Lluvia,Lluvia,9.0,07:53 AM,05:46 PM,1010.46,22.0
Valdivia,2025-05-18,10.4,5.8,7.7,5.4,7.8,0.0,94,0.2,100,0,Lluvia,Lluvia,6.6,07:54 AM,05:45 PM,1022.0,4.0
Valdivia,2025-05-19,11.7,4.3,7.2,4.3,10.6,0.0,91,0.6,100,0,Lluvia,Lluvia,4.7,07:55 AM,05:44 PM,1021.75,3.0
Valdivia,2025-05-20,12.9,2.9,6.8,5.0,0.0,0.0,87,0.8,0,0,Soleado,Lluvia,7.0,07:56 AM,05:43 PM,1018.17,8.0
Valdivia,2025-05-21,12.7,4.4,7.8,9.3,4.7,0.0,89,0.7,100,0,Lluvia,Soleado,7.4,07:57 AM,05:43 PM,1020.96,7.0
Valdivia,2025-05-22,9.6,2.4,5.5,4.0,0.0,0.0,90,0.7,0,0,Nublado,Lluvia,6.3,07:57 AM,05:42 PM,1017.75,5.0
Valdivia,2025-05-23,11.1,5.2,7.8,4.7,1.7,0.0,92,0.2,100,0,Lluvia,Nublado,7.0,07:58 AM,05:41 PM,1017.71,5.0
Valdivia,2025-05-24,13.0,4.4,7.3,3.2,0.0,0.0,93,0.4,0,0,Nublado,Lluvia,3.3,07:59 AM,05:41 PM,1018.46,7.0
Valdivia,2025-05-25,12.9,5.7,9.5,17.3,18.63,0.0,94,0.2,100,0,Lluvia,Nublado,6.2,08:00 AM,05:40 PM,1009.12,6.0
Valdivia,2025-05-26,10.5,4.1,8.1,9.4,5.41,0.0,90,0.4,100,0,Lluvia,Lluvia,9.4,08:01 AM,05:39 PM,1018.21,14.0
Valdivia,2025-05-27,9.8,2.2,5.1,3.2,0.06,0.0,91,0.7,45,0,Lluvia,Lluvia,5.0,08:01 AM,05:39 PM,1029.92,4.0
Valdivia,2025-05-28,9.1,1.3,4.4,4.7,0.0,0.0,89,0.6,0,0,Niebla,Lluvia,6.1,08:02 AM,05:38 PM,1027.71,6.0
Valdivia,2025-05-29,13.4,2.2,6.8,3.6,0.36,0.0,90,0.6,100,0,Lluvia,Niebla,6.1,08:03 AM,05:38 PM,1024.17,2.0
Valdivia,2025-05-30,10.6,3.7,7.5,7.9,0.06,0.0,86,0.6,45,0,Niebla,Lluvia,5.8,08:04 AM,05:38 PM,1027.04,4.0
Valdivia,2025-05-31,10.2,1.4,4.7,3.2,0.0,0.0,87,0.6,0,0,Niebla,Niebla,6.0,08:04 AM,05:37 PM,1025.88,4.0
Valdivia,2025-06-01,11.1,2.0,5.9,3.6,0.14,0.0,88,0.3,100,0,Nublado,Niebla,8.7,08:05 AM,05:37 PM,1020.71,5.0
Valdivia,2025-06-02,14.0,7.5,9.6,5.0,0.66,0.0,91,0.1,100,0,Lluvia,Nublado,8.3,08:06 AM,05:36 PM,1016.54,5.0
Valdivia,2025-06-03,10.0,6.8,8.7,8.6,30.93,0.0,95,0.1,100,0,Lluvia,Lluvia,6.0,08:06 AM,05:36 PM,1012.12,5.0
Valdivia,2025-06-04,12.4,5.4,9.1,5.8,0.8,0.0,93,0.3,100,0,Niebla,Lluvia,4.3,08:07 AM,05:36 PM,1019.83,9.0
Valdivia,2025-06-05,10.9,2.2,5.3,6.5,0.0,0.0,90,0.5,0,0,Niebla,Niebla,4.6,08:08 AM,05:35 PM,1020.33,4.0
Valdivia,2025-06-06,11.8,1.0,5.1,5.0,0.0,0.0,90,0.5,0,0,Niebla,Niebla,5.5,08:08 AM,05:35 PM,1016.29,5.0
Valdivia,2025-06-07,12.3,3.7,6.6,2.9,0.01,0.0,91,0.5,45,0,Niebla,Niebla,5.9,08:09 AM,05:35 PM,1022.21,5.0
Valdivia,2025-06-08,12.3,2.9,6.5,3.6,0.0,0.0,92,0.4,0,0,Niebla,Niebla,3.8,08:09 AM,05:35 PM,1022.42,3.0
Valdivia,2025-06-09,13.6,3.7,7.0,3.6,0.0,0.0,86,0.5,0,0,Niebla,Niebla,8.0,08:10 AM,05:35 PM,1018.12,4.0
Valdivia,2025-06-10,13.3,4.5,7.6,4.3,0.0,0.0,81,0.5,0,0,Nublado,Niebla,10.0,08:10 AM,05:35 PM,1013.46,6.0
Valdivia,2025-06-11,11.7,5.9,8.3,5.8,11.2,0.0,87,0.1,100,0,Lluvia,Nublado,8.8,08:11 AM,05:35 PM,1009.38,4.0
Valdivia,2025-06-12,11.4,6.3,8.8,13.0,17.11,0.0,90,0.1,100,0,Lluvia,Lluvia,8.2,08:11 AM,05:35 PM,1012.58,14.0
Valdivia,2025-06-13,9.0,4.5,6.4,6.5,2.41,0.0,94,0.1,100,0,Lluvia,Lluvia,5.0,08:12 AM,05:35 PM,1020.0,2.0
Valdivia,2025-06-14,8.9,4.3,6.9,24.5,56.98,0.0,92,0.1,100,0,Lluvia,Lluvia,6.0,08:12 AM,05:35 PM,1011.21,20.0
Valdivia,2025-06-15,11.1,7.7,9.4,17.3,18.79,0.0,91,0.1,100,0,Lluvia,Lluvia,8.1,08:13 AM,05:35 PM,1006.25,8.0
Valdivia,2025-06-16,9.5,5.1,7.5,5.4,3.24,0.0,93,0.1,100,0,Niebla,Lluvia,6.2,08:13 AM,05:35 PM,1017.08,12.0
Valdivia,2025-06-17,10.4,4.2,6.3,2.5,01.05,0.0,93,0.2,100,0,Lluvia,Niebla,4.8,08:13 AM,05:35 PM,1023.33,6.0
Valdivia,2025-06-18,9.4,2.5,4.9,4.7,0.01,0.0,92,0.4,45,0,Niebla,Lluvia,4.3,08:14 AM,05:35 PM,1026.08,2.0
Valdivia,2025-06-19,11.6,2.5,6.3,4.3,0.0,0.0,88,0.2,45,0,Niebla,Niebla,8.3,08:14 AM,05:35 PM,1024.08,2.0
Valdivia,2025-06-20,12.0,5.9,8.2,4.0,1.54,0.0,92,0.2,100,0,Lluvia,Niebla,6.2,08:14 AM,05:35 PM,1023.25,2.0
Valdivia,2025-06-21,11.9,5.5,8.7,22.0,25.89,0.0,95,0.1,100,0,Lluvia,Lluvia,7.2,08:14 AM,05:36 PM,1018.88,12.0
Valdivia,2025-06-22,8.5,2.1,4.8,8.6,0.01,0.0,85,0.4,45,0,Soleado,Lluvia,10.0,08:14 AM,05:36 PM,1026.96,9.0
Valdivia,2025-06-23,8.5,0.1,3.8,3.6,0.01,0.0,88,0.4,45,0,Niebla,Soleado,6.7,08:15 AM,05:36 PM,1027.08,9.0
